记录日期,订单号,订单号查重,客户订单总数,物流状态,是否收到退货/退货单据,是否退运费,是否退运费险,退款原因分类,具体操作要求,最终退款金额（美元）,退款日期,创建人,备注,父记录
2026/04/15,LC8143956,,1,已发货,否,不退运费,不退运费险,产品问题,"1件退40%
OT56-DoveBlue-S",26.26,2026/04/16,高慧慧,按售价。⁠$36.04 CAD,
2026/04/15,LC8141712,,1,已发货,是,不退运费,不退运费险,产品问题,5件退全款,365.1,2026/04/16,高慧慧,,
2026/04/15,LC8146484,,1,已发货,是,不退运费,不退运费险,产品问题,1件退全款,66.64,2026/04/16,高慧慧,$92.70 AUD,
2026/04/15,LC8151556,,2,发货已拦截,否,退运费,退运费险,订单异常/取消/修改订单,整单退全款,120.26,2026/04/16,高慧慧,换支付方式，已重新下单。€101.86 EUR,
2026/04/16,LC8150992,,1,未发货,否,不退运费,不退运费险,缺货问题,4件退10%,30.56,2026/04/17,高慧慧,按售价,
2026/04/16,LC8143011,,1,已发货,否,不退运费,不退运费险,产品问题,2件退40%,80.21,2026/04/17,陈楚文,按售价,
2026/04/16,LC8152709,,4,未发货,否,不退运费,退运费险,其他,退运费险$3,3,2026/04/17,陈楚文,,
2026/04/16,LC8144782,,1,已发货,是,不退运费,不退运费险,产品问题,"4件退全款
LWS-MDD70-DustyRose-S
MXD39-SageApple-S
MDD150-WillowCream-S
MDD155-EspressoBrown-S",463.33,2026/04/17,陈楚文,⁠£342.55 GBP,
2026/04/16,LC8142951,,2,已发货,否,不退运费,不退运费险,物流问题,整单退10%,17.98,2026/04/17,兰婷,妥投到错误地址,
2026/04/16,LC8148589,,1,已发货,否,不退运费,不退运费险,缺货问题,1件退15%,17.24,2026/04/17,兰婷,按售价 之前产品缺货想取消,
2026/04/16,LC8142795,,1,已发货,是,不退运费,不退运费险,产品问题,"3件退全款
",379.7,2026/04/17,兰婷,,
2026/04/16,LC8144625,单号登记重复，请检查,1,未发货且标记取消,否,不退运费,不退运费险,缺货问题,"2件退全款
SHT64-OceanBlue-S
JK22-Rosewood-S",135.84,2026/04/17,陈楚文,,
2026/04/16,LC8136875,,1,已发货,是,不退运费,不退运费险,产品问题,"1件退全款
",96.91,2026/04/17,陈楚文,£71.40 GBP,
2026/04/16,LC8152835,,8,发货已拦截,否,退运费,退运费险,订单异常/取消/修改订单,整单退全款,132.8,2026/04/17,兰婷,重复下单,
2026/04/16,LC8151048,,1,已发货,否,不退运费,不退运费险,券/折扣问题,"1件退20%
",15.44,2026/04/17,陈楚文,按原价。⁠$21.20 CAD,
2026/04/16,LC8144629,,2,已发货,是,不退运费,不退运费险,产品问题,"1件退全款
",98.91,2026/04/17,兰婷,,
2026/04/16,LC8139927,,1,已发货,否,不退运费,不退运费险,物流问题,整单退20%,90.52,2026/04/17,兰婷,海关延误3周 现已更新,
2026/04/16,LC8148768,,1,部分发货,否,不退运费,不退运费险,缺货问题,退 $40 USD,40.07,2026/04/17,陈楚文,大单延迟补偿。⁠$54.90 CAD,
2026/04/16,LC8152068,,3,未发货,否,不退运费,退运费险,其他,退运费险,3,2026/04/17,乔恩,误勾选运费险,
2026/04/16,LC8152872,,3,未发货,否,不退运费,退运费险,其他,退运费险,3,2026/04/17,乔恩,误勾选运费险,
2026/04/16,LC8144368,,1,已发货,是,不退运费,不退运费险,产品问题,5件退全款,299.65,2026/04/17,高慧慧,,
2026/04/16,LC8141234,,3,已发货,是,不退运费,不退运费险,产品问题,1件退全款,118.92,2026/04/17,兰婷,,
2026/04/16,LC8133690,,4,已发货,是,不退运费,不退运费险,产品问题,"1件退全款
PT52-IndigoDenim-XXL",104.4,2026/04/17,兰婷,,
2026/04/16,LC8146257,,1,已发货,否,不退运费,不退运费险,产品问题,1件退40%,23.97,2026/04/17,兰婷,按售价,
2026/04/16,LC8138564,单号登记重复，请检查,1,已发货,是,不退运费,不退运费险,产品问题,"1件退全款
TA51-BabyBlue-M",59.42,2026/04/17,用户275783,客人说她实际退回了2件ERIN tops (TA51),
2026/04/16,LC8153102,,1,未发货,否,不退运费,不退运费险,券/折扣问题,11件退15%,60.23,2026/04/17,兰婷,按原价。⁠£44.55 GBP,
2026/04/16,LC8142775,,1,已发货,是,不退运费,不退运费险,产品问题,1件退全款,95.92,2026/04/17,用户275783,,
2026/04/16,LC8148034,,1,已发货,是,不退运费,不退运费险,产品问题,1件退全款,129.9,2026/04/17,用户275783,,
2026/04/16,LC8145587,,3,已发货,是,不退运费,不退运费险,产品问题,3件退全款,314.26,2026/04/17,兰婷,,
2026/04/16,LC8141018,,1,已发货,否,不退运费,不退运费险,产品问题,1件退40%,35.97,2026/04/17,用户275783,按售价。$49.28 CAD,
2026/04/16,LC8144410,,1,已发货,是,不退运费,不退运费险,产品问题,1件退全款,71.91,2026/04/17,兰婷,,
2026/04/16,LUK2599 ,,1,已发货,否,不退运费,不退运费险,产品问题,"1件退40%
LWS-PT13BN-M",34.55,2026/04/17,用户275783,按售价。£25.56 GBP,
2026/04/16,LC8138150,,1,已发货,否,不退运费,不退运费险,产品问题,2件退40%,50.94,2026/04/17,用户275783,按售价,
2026/04/16,LC8146390,,1,已发货,是,不退运费,不退运费险,产品问题,1件退全款,116.91,2026/04/17,user943110,,
2026/04/16,LC8151217 ,,1,未发货且标记取消,否,退运费,退运费险,订单异常/取消/修改订单,整单退全款,127.8,2026/04/17,用户275783,,
2026/04/16,LC8151432,,1,已发货,否,不退运费,不退运费险,券/折扣问题,"3件退20%
BOT30-OpticWhite-L
PT80-StoneOat-L
BOT38-StoneOat-L",49.94,2026/04/17,高慧慧,按原价COMEBACK20,
2026/04/16,LC8141548,,2,已发货,是,不退运费,不退运费险,产品问题,1件退全款,143.28,2026/04/17,高慧慧,£106.00 GBP,
2026/04/16,LC8140978,,2,已发货,是,不退运费,不退运费险,产品问题,"1件退全款
LWS-PT21WH-S",82.45,2026/04/17,高慧慧,£61.00 GBP,
2026/04/16,LC8136825,,4,已发货,是,不退运费,不退运费险,产品问题,5件退全款,458.55,2026/04/17,高慧慧,,
2026/04/16,LC8142548,,1,已发货,是,不退运费,不退运费险,产品问题,1件退全款,101.92,2026/04/17,乔恩,,
2026/04/16,LC8144725,,1,已发货,是,不退运费,不退运费险,产品问题,1件退全款,89.91,2026/04/17,用户275783,,
2026/04/16,LC8146645,,2,已发货,是,不退运费,不退运费险,产品问题,1件退全款,84.9,2026/04/17,用户275783,,
2026/04/16,LC8136265,,1,已发货,是,不退运费,不退运费险,产品问题,"2件退全款
",179.82,2026/04/17,黄佩銮,,
2026/04/16,LC8137600,,1,已发货,是,不退运费,不退运费险,产品问题,"4件退全款
LOT14-NavyBlue-M
SKT22-Khaki-M
MXD50-NavyBlue-M
OT55-DoveBlue-M",323.6,2026/04/17,黄佩銮,,
2026/04/16,LC8137976,,1,已发货,是,不退运费,不退运费险,产品问题,"1件退全款
",118.92,2026/04/17,黄佩銮,,
2026/04/16,LC8138406,,1,已发货,是,不退运费,不退运费险,产品问题,"5件退全款
",454.5,2026/04/17,黄佩銮,,
2026/04/16,LC8139330,,1,已发货,是,不退运费,不退运费险,产品问题,"1件退全款
LWS-SHT111LVD-M",79.9,2026/04/17,黄佩銮,,
2026/04/16,LC8139385,,1,已发货,是,不退运费,不退运费险,产品问题,"3件退全款
",191.76,2026/04/17,黄佩銮,,
2026/04/16,LC8139925,,1,已发货,是,不退运费,不退运费险,产品问题,"2件退全款
MDD115-SilenceBlue-S
LWS-MDD151BK-XS",186.84,2026/04/17,黄佩銮,,
2026/04/16,LC8140300,,1,已发货,是,不退运费,不退运费险,产品问题,"2件退全款
MDD108-NavyBlue-L
MDD155-EspressoBrown-L",269.8,2026/04/17,黄佩銮,,
2026/04/16,LC8140851,,1,已发货,是,不退运费,不退运费险,产品问题,"2件退全款
",269.8,2026/04/17,黄佩銮,,
2026/04/16,LC8140870,,1,已发货,是,不退运费,不退运费险,产品问题,"4件退全款
",278.48,2026/04/17,黄佩銮,,
2026/04/16,LC8141684,,1,已发货,是,不退运费,不退运费险,产品问题,"1件退全款
",103.92,2026/04/17,黄佩銮,,
2026/04/16,LC8141779,,1,已发货,是,不退运费,不退运费险,产品问题,"1件退全款
PT66-Sand-S",94.9,2026/04/17,黄佩銮,,
2026/04/16,LC8142411,,2,已发货,是,不退运费,不退运费险,产品问题,10件退全款,803,2026/04/17,黄佩銮,,
2026/04/16,LC8142515,,3,已发货,是,不退运费,不退运费险,产品问题,"2件退全款
",174.09,2026/04/17,黄佩銮,,
2026/04/16,LC8142825,,2,已发货,是,不退运费,不退运费险,产品问题,"2件退全款
",199.59,2026/04/17,黄佩銮,,
2026/04/16,LC8143440,,1,已发货,是,不退运费,不退运费险,产品问题,"3件退全款
MXD60-CharcoalBlack-XXL
OT10-ButterYellow-XXL
ACC-SCK08-Black-XXL",191.76,2026/04/17,黄佩銮,,
2026/04/16,LC8144423,,2,已发货,是,不退运费,不退运费险,产品问题,"1件退全款
LWS-MDD70-DustyRose-XXL",111.69,2026/04/17,黄佩銮,$153.00 CAD,
2026/04/16,LC8144895,,1,已发货,是,不退运费,不退运费险,产品问题,"1件退全款
",134.9,2026/04/17,黄佩銮,,
2026/04/16,LC8145007,,1,已发货,是,不退运费,不退运费险,产品问题,"1件退全款
",84.92,2026/04/17,黄佩銮,,
2026/04/16,LC8145371,,2,已发货,是,不退运费,不退运费险,产品问题,"2件退全款
",202.32,2026/04/17,黄佩銮,,
2026/04/16,LC8145671,,1,已发货,是,不退运费,不退运费险,产品问题,"2件退全款
",217.2,2026/04/17,黄佩銮,€184.42 EUR,
2026/04/16,LC8145842,,1,已发货,是,不退运费,不退运费险,产品问题,"5件退全款
",348.1,2026/04/17,黄佩銮,,
2026/04/16,LC8145854,,2,已发货,是,不退运费,不退运费险,产品问题,"1件退全款
",47.92,2026/04/17,黄佩銮,,
2026/04/16,LC8146451,,2,已发货,是,不退运费,不退运费险,产品问题,"1件退全款
",64.9,2026/04/17,黄佩銮,,
2026/04/16,LC8147229,,1,已发货,是,不退运费,不退运费险,产品问题,"1件退全款
",84.9,2026/04/17,黄佩銮,,
2026/04/16,LC8147350,,1,已发货,是,不退运费,不退运费险,产品问题,"2件退全款
",199.8,2026/04/17,黄佩銮,,
2026/04/16,LC8147552,,1,已发货,是,不退运费,不退运费险,产品问题,"1件退全款
LWS-MDD26LBL-L",91.2,2026/04/17,黄佩銮,$124.80 CAD,
2026/04/16,LC8147571,,1,已发货,是,不退运费,不退运费险,产品问题,"1件退全款
",62.91,2026/04/17,黄佩銮,,
2026/04/16,LC8146146,,1,未发货,否,不退运费,不退运费险,缺货问题,"1件退全款
PT21-Cerulean-XL",74.25,2026/04/17,用户275783,$94.50 SGD,
2026/04/16,LC8139039,,1,已发货,否,不退运费,不退运费险,产品问题,"1件退40%
LWS-SOT02-DustyBlue-S",26.96,2026/04/17,用户275783,按售价,
2026/04/17,LC8153630,,1,未发货,否,不退运费,不退运费险,券/折扣问题,8件退15%,106.38,2026/04/18,陈楚文,按原价,
2026/04/17,LC8147314,,1,发货已拦截,否,退运费,退运费险,订单异常/取消/修改订单,整单退全款,219.76,2026/04/18,高慧慧,期待3日达,
2026/04/17,LC8152948,,1,已发货,否,不退运费,退运费险,其他,退运费险,6,2026/04/18,用户275783,,
2026/04/17,LC8142742,,1,已发货,是,不退运费,不退运费险,产品问题,"1件退全款
BOT20-NaturalMelange-M",62.91,2026/04/18,高慧慧,,
2026/04/17,LC8142491,,2,已发货,否,不退运费,不退运费险,错漏发,"1件退全款
ACC-belt01-Camel-OS",1.05,2026/04/18,用户275783,,
2026/04/17,LC8132075,单号登记重复，请检查,1,已发货,否,不退运费,不退运费险,产品问题,"1件退全款
LWS-MDD58-BeanGreen-L",87.92,2026/04/18,高慧慧,,
2026/04/17,LC8149794,,1,未发货且标记取消,否,不退运费,不退运费险,缺货问题,"1件退全款
ACC-HAT04-Burgundy-OneSize",51.96,2026/04/18,陈楚文,下架产品，退款勾选“不入库”。⁠€44.16 EUR,
2026/04/17,LC8145448,,1,已发货,否,退运费,退运费险,物流问题,整单退全款,121.33,2026/04/18,用户275783,⁠£89.70 GBP,
2026/04/17,LC8153216,,1,发货已拦截,否,不退运费,不退运费险,订单异常/取消/修改订单,"1件退全款
LWS-MDD141PP-XXL",95.01,2026/04/18,用户275783,$130.05 CAD,
2026/04/17,LC8153466,,1,已发货,否,不退运费,退运费险,其他,退运费险,3,2026/04/18,用户275783,,
2026/04/17,LC8136260,,1,已发货,是,不退运费,不退运费险,产品问题,3件退全款,280.26,2026/04/18,黄佩銮,,
2026/04/17,LC8135560,,1,已发货,是,不退运费,不退运费险,产品问题,4件退全款,269.64,2026/04/18,用户275783,,
2026/04/17,LC8153711,,4,未发货且标记取消,否,退运费,退运费险,订单异常/取消/修改订单,整单退全款,110.57,2026/04/18,高慧慧,下错单,
2026/04/17,LC8144625,单号登记重复，请检查,1,已发货,是,不退运费,不退运费险,产品问题,"5件退全款
LOT48-Rosa-S
BOT24-BlushPaisley-S
BOT19-MustardGreen-S
LWS-OT10PK-S
MDD148-MustardGreen-S",359.6,2026/04/18,高慧慧,,
2026/04/17,LC8141981 ,,1,已发货,否,不退运费,不退运费险,产品问题,"1件退40%
LT1-PowderBlue-L",35.67,2026/04/18,用户275783,按售价,
2026/04/17,LC8142079,,1,已发货,否,不退运费,不退运费险,产品问题,"1件退40%
",28.76,2026/04/18,高慧慧,按售价,
2026/04/17,LC8148457,,1,已发货,否,不退运费,不退运费险,产品问题,"1件退40%
",31.96,2026/04/18,陈楚文,按售价,
2026/04/17,LC8146368,,2,未发货且标记取消,否,退运费,退运费险,订单异常/取消/修改订单,整单退款,144.8,2026/04/18,陈楚文,,
2026/04/17,LC8149476,,1,未发货且标记取消,否,退运费,退运费险,订单异常/取消/修改订单,整单退款,129.31,2026/04/18,陈楚文,,
2026/04/17,LC8140273,,1,已发货,是,不退运费,不退运费险,产品问题,1件退全款,139.9,2026/04/18,用户275783,,
2026/04/17,LC8140570,,1,已发货,是,不退运费,不退运费险,产品问题,1件退全款,79.9,2026/04/18,黄佩銮,,
2026/04/17,LC8145484,,1,已发货,是,不退运费,不退运费险,产品问题,"1件退全款
MDD70-CharcoalBlack-S",95.92,2026/04/18,黄佩銮,,
2026/04/17,LC8142153 ,,2,已发货,是,不退运费,不退运费险,产品问题,3件退全款,389.7,2026/04/18,用户275783,,
2026/04/17,LC8141867,,1,已发货,否,不退运费,不退运费险,产品问题,"3件退40%
OT57-IceBlue-L
LWS-SOT02-DustyBlue-L
LWS-PT13WH-L",70.62,2026/04/18,黄佩銮,按售价,
2026/04/17,LC8140856,,2,已发货,是,不退运费,不退运费险,产品问题,"3件退全款
LWS-SHT14WH-L
SKT14-OceanCream-XL
MDD86-NauticalBlue-L",278.7,2026/04/18,陈楚文,,
2026/04/17,LC8144340,,2,已发货,是,不退运费,不退运费险,产品问题,"1件退全款
lws-mxd16ol-l",91.92,2026/04/18,陈楚文,,
2026/04/17,LC8142702,,1,已发货,是,不退运费,不退运费险,产品问题,"6件退全款
lws-mxd16bl-xxl
MXD34-Lavender-XXL
BOT21-NaturalMelange-XXL
lws-mxd15bl-xxl
SHT54-OpticWhite-XXL
MXD90-NavyBlue-XXL",658.22,2026/04/18,陈楚文,€558.70 EUR,
2026/04/17,LC8138130,,1,已发货,是,不退运费,不退运费险,产品问题,"1件退全款
MDD162-OpticWhite-XXL",124.02,2026/04/18,黄佩銮,,
2026/04/17,LC8144302,,1,已发货,是,不退运费,不退运费险,产品问题,"2件退全款
",149.8,2026/04/18,陈楚文,,
2026/04/17,LC8153790,,1,发货已拦截,否,退运费,退运费险,订单异常/取消/修改订单,整单退全款,136.62,2026/04/18,陈楚文,,
2026/04/17,LC8145596,,1,已发货,是,不退运费,不退运费险,产品问题,"3件退全款
OT57-SageApple-S
LWS-ACC25WH-OS
ACC-ORG09-Small-OneSize",76.23,2026/04/18,高慧慧,,
2026/04/17,LC8144697,,1,已发货,是,不退运费,不退运费险,产品问题,1件退全款,110.42,2026/04/18,黄佩銮,,
2026/04/17,LC8153725,,2,未发货,否,退运费,退运费险,订单异常/取消/修改订单,1件退全款,76.82,2026/04/18,黄佩銮,与前订单重复，故取消,
2026/04/17,LC8147084,,2,已发货,是,不退运费,不退运费险,产品问题,2件退全款,148.32,2026/04/18,陈楚文,,
2026/04/17,LC8147103,,2,已发货,是,不退运费,不退运费险,产品问题,2件退全款,152.82,2026/04/18,陈楚文,,
2026/04/17,LC8122077,,1,已发货,是,不退运费,不退运费险,产品问题,3件退全款,218.19,2026/04/18,陈楚文,$304.20 AUD,
2026/04/17,LUK2561,,1,未发货且标记取消,否,不退运费,不退运费险,缺货问题,"1件退全款
Wooden Buckle Handcrafted Woven Elastic Wide Waist Belt",16.11,2026/04/18,高慧慧,"下架
该商品无SKU。£11.92 GBP",
2026/04/17,LC8121913,,2,已发货,是,不退运费,不退运费险,产品问题,2件退全款,69.8,2026/04/18,黄佩銮,,
2026/04/17,LC8132977,,1,已发货,是,不退运费,不退运费险,产品问题,"2件退全款
",143.82,2026/04/18,黄佩銮,,
2026/04/17,LC8133510,,1,已发货,是,不退运费,不退运费险,产品问题,"7件退全款
",427.44,2026/04/18,黄佩銮,,
2026/04/17,LC8134269,,1,已发货,是,不退运费,不退运费险,产品问题,"5件退全款
",485.55,2026/04/18,黄佩銮,,
2026/04/17,LC8136085,,1,已发货,是,不退运费,不退运费险,产品问题,"4件退全款
OT56-AvocadoGreen-XL
LWS-JK22LSBL-S
LWS-SHT92GY-XL
OT56-AvocadoGreen-L",243.68,2026/04/18,黄佩銮,,
2026/04/17,LC8136281,,2,已发货,是,不退运费,不退运费险,产品问题,"2件退全款
BOT20-NaturalMelange-XXL
MDD156-Rosa-XXL",169.84,2026/04/18,黄佩銮,,
2026/04/17,LC8136728,,2,已发货,是,不退运费,不退运费险,产品问题,"1件退全款
lws-mxd16pk-xxl",91.92,2026/04/18,黄佩銮,,
2026/04/17,LC8139192,,1,已发货,是,不退运费,不退运费险,产品问题,"2件退全款
",200.11,2026/04/18,黄佩銮,$279.00 AUD,
2026/04/17,LC8139784,,3,已发货,是,不退运费,不退运费险,产品问题,"2件退全款
LWS-MDD64-SeaBlue-XL
LWS-MDD50-Stripe-XL",170.24,2026/04/18,黄佩銮,,
2026/04/17,LC8141254,,1,已发货,是,不退运费,不退运费险,产品问题,"5件退全款
",347.6,2026/04/18,黄佩銮,,
2026/04/17,LC8141447,,1,已发货,是,不退运费,不退运费险,产品问题,"1件退全款
",88.45,2026/04/18,黄佩銮,£65.45 GBP,
2026/04/17,LC8142483,,2,已发货,是,不退运费,不退运费险,产品问题,"1件退全款
",69.9,2026/04/18,黄佩銮,,
2026/04/17,LC8142557,,1,已发货,是,不退运费,不退运费险,产品问题,"2件退全款
",125.82,2026/04/18,黄佩銮,,
2026/04/17,LC8143303,,1,已发货,是,不退运费,不退运费险,产品问题,"2件退全款
",228.43,2026/04/18,黄佩銮,$312.80 CAD,
2026/04/17,LC8143762,,1,已发货,是,不退运费,不退运费险,产品问题,"4件退全款
TA51-CharcoalBlack-XXL
OT57-IceBlue-XXL
LWS-PT21WH-XXL
PT67-SkyBlue-XXL",255.68,2026/04/18,黄佩銮,,
2026/04/17,LC8143771,,1,已发货,是,不退运费,不退运费险,产品问题,"1件退全款
",116.91,2026/04/18,黄佩銮,,
2026/04/17,LC8144503,,1,已发货,是,不退运费,不退运费险,产品问题,1件退全款,114.9,2026/04/18,黄佩銮,,
2026/04/17,LC8144828,,5,已发货,是,不退运费,不退运费险,产品问题,"2件退全款
",182.59,2026/04/18,黄佩銮,,
2026/04/17,LC8145085,,1,已发货,是,不退运费,不退运费险,产品问题,"2件退全款
",239.8,2026/04/18,黄佩銮,,
2026/04/17,LC8146153,,1,已发货,是,不退运费,不退运费险,产品问题,"3件退全款
",224.7,2026/04/18,黄佩銮,,
2026/04/17,LC8147456,,1,已发货,是,不退运费,不退运费险,产品问题,"3件退全款
",195.76,2026/04/18,黄佩銮,,
